Diet,Category,Mass_share_pct,Emissions_share_pct,Gap_pct
Monitor 2024,Red Meat,4.8749198203976905,34.138285668160286,29.263365847762596
Monitor 2024,Poultry,2.886465683130212,3.4054721160929273,0.5190064329627155
Monitor 2024,Dairy (Milk & Milkproducts),14.111610006414368,10.703934608806556,-3.4076753976078127
Monitor 2024,Cheese & Eggs,4.041051956382296,5.219406350269545,1.1783543938872487
Monitor 2024,Fish,1.4111610006414368,2.3583294944115614,0.9471684937701246
Monitor 2024,Plant Protein,3.207184092366902,2.5859625761964584,-0.6212215161704435
Monitor 2024,Staples,29.185375240538807,13.348011663225234,-15.837363577313573
Monitor 2024,Rice,5.131494547787043,4.096611076054392,-1.034883471732651
Monitor 2024,Veg & Fruit,19.563822963438103,8.805990256363987,-10.757832707074115
Monitor 2024,Ultra-Processed,7.6972418216805645,9.383963927870468,1.6867221061899036
Monitor 2024,Soups,1.2828736369467608,1.1188333732072535,-0.1640402637395073
Monitor 2024,Beverages & Additions,2.5657472738935216,0.6194307372737475,-1.946316536619774
Monitor 2024,Fats (Butter),1.2828736369467608,1.2534317438113476,-0.029441893135413233
Monitor 2024,Oils (Plant-based),1.603592046183451,2.411278821567356,0.8076867753839052
Monitor 2024,Condiments,1.1545862732520846,0.5510575866888598,-0.6035286865632248
Metropolitan,Red Meat,7.955215085444903,43.6441850492298,35.68896996378489
Metropolitan,Poultry,3.5356511490866236,3.176075696350774,-0.3595754527358497
Metropolitan,Dairy (Milk & Milkproducts),11.785503830288745,6.806526527029087,-4.978977303259658
Metropolitan,Cheese & Eggs,4.714201532115498,4.686176857940799,-0.02802467417469945
Metropolitan,Fish,0.8839127872716559,1.124728862551678,0.24081607528002213
Metropolitan,Plant Protein,0.8839127872716559,0.5389749529662902,-0.34493783430536573
Metropolitan,Staples,24.749558043606363,8.92764976670266,-15.821908276903704
Metropolitan,Rice,1.1785503830288746,0.7163735177076567,-0.46217686532121793
Metropolitan,Veg & Fruit,12.374779021803182,4.239836347673625,-8.134942674129556
Metropolitan,Ultra-Processed,21.21390689451974,19.676176071591396,-1.5377308229283457
Metropolitan,Soups,0.8839127872716559,0.5869504703374202,-0.2969623169342357
Metropolitan,Beverages & Additions,3.5356511490866236,0.6656603035244306,-2.869990845562193
Metropolitan,Fats (Butter),2.357100766057749,1.9110194457031155,-0.44608132035463366
Metropolitan,Oils (Plant-based),2.357100766057749,2.6986228521260704,0.34152208606832124
Metropolitan,Condiments,1.5910430170889804,0.6010432785651897,-0.9899997385237908
Mediterranean Diet,Red Meat,2.239245727754861,19.351161616843516,17.111915889088657
Mediterranean Diet,Poultry,1.1785503830288746,1.8304647582049982,0.6519143751761236
Mediterranean Diet,Dairy (Milk & Milkproducts),11.785503830288745,11.768397347546898,-0.017106482741846563
Mediterranean Diet,Cheese & Eggs,2.828520919269299,4.861403926316364,2.032883007047065
Mediterranean Diet,Fish,2.0624631703005303,4.537497590065703,2.475034419765173
Mediterranean Diet,Plant Protein,5.892751915144372,5.6327593471848925,-0.2599925679594799
Mediterranean Diet,Staples,30.347672362993517,18.28467285519581,-12.062999507797706
Mediterranean Diet,Rice,2.6517383618149677,2.786851470771782,0.13511310895681428
Mediterranean Diet,Veg & Fruit,30.642309958750737,18.50282384731052,-12.139486111440217
Mediterranean Diet,Ultra-Processed,2.946375957572186,4.942264735432719,1.9958887778605328
Mediterranean Diet,Soups,1.7678255745433118,2.02965971875093,0.2618341442076182
Mediterranean Diet,Beverages & Additions,2.53388332351208,0.8393407623646885,-1.6945425611473917
Mediterranean Diet,Fats (Butter),0.5303476723629935,0.6412971262682968,0.11094945390530331
Mediterranean Diet,Oils (Plant-based),1.7678255745433118,3.499413308191258,1.7315877336479462
Mediterranean Diet,Condiments,0.8249852681202121,0.4919915895516303,-0.3329936785685818
