Diet,Category,Mass_share_pct,Emissions_share_pct,Gap_pct
Monitor 2024 (Current),Red Meat,4.8749198203976905,34.13828566816029,29.263365847762604
Monitor 2024 (Current),Poultry,2.886465683130212,3.4054721160929273,0.5190064329627155
Monitor 2024 (Current),Dairy (Milk & Milkproducts),14.111610006414368,10.703934608806557,-3.407675397607811
Monitor 2024 (Current),Cheese & Eggs,4.041051956382296,5.219406350269546,1.1783543938872496
Monitor 2024 (Current),Fish,1.4111610006414368,2.358329494411562,0.947168493770125
Monitor 2024 (Current),Plant Protein,3.207184092366902,2.5859625761964584,-0.6212215161704435
Monitor 2024 (Current),Staples,29.185375240538807,13.348011663225234,-15.837363577313573
Monitor 2024 (Current),Rice,5.131494547787043,4.096611076054393,-1.03488347173265
Monitor 2024 (Current),Veg & Fruit,19.563822963438103,8.805990256363987,-10.757832707074115
Monitor 2024 (Current),Ultra-Processed,7.6972418216805645,9.383963927870468,1.6867221061899036
Monitor 2024 (Current),Soups,1.2828736369467608,1.1188333732072535,-0.1640402637395073
Monitor 2024 (Current),Beverages & Additions,2.5657472738935216,0.6194307372737475,-1.946316536619774
Monitor 2024 (Current),Fats (Butter),1.2828736369467608,1.2534317438113478,-0.02944189313541301
Monitor 2024 (Current),Oils (Plant-based),1.603592046183451,2.411278821567357,0.8076867753839061
Monitor 2024 (Current),Condiments,1.1545862732520846,0.5510575866888598,-0.6035286865632248
Metropolitan (High Risk),Red Meat,7.955215085444903,43.6441850492298,35.68896996378489
Metropolitan (High Risk),Poultry,3.5356511490866236,3.176075696350775,-0.3595754527358488
Metropolitan (High Risk),Dairy (Milk & Milkproducts),11.785503830288745,6.8065265270290904,-4.978977303259654
Metropolitan (High Risk),Cheese & Eggs,4.714201532115498,4.6861768579408,-0.02802467417469856
Metropolitan (High Risk),Fish,0.8839127872716559,1.1247288625516783,0.24081607528002236
Metropolitan (High Risk),Plant Protein,0.8839127872716559,0.5389749529662902,-0.34493783430536573
Metropolitan (High Risk),Staples,24.749558043606363,8.92764976670266,-15.821908276903704
Metropolitan (High Risk),Rice,1.1785503830288746,0.7163735177076569,-0.4621768653212177
Metropolitan (High Risk),Veg & Fruit,12.374779021803182,4.239836347673626,-8.134942674129555
Metropolitan (High Risk),Ultra-Processed,21.21390689451974,19.6761760715914,-1.5377308229283422
Metropolitan (High Risk),Soups,0.8839127872716559,0.5869504703374203,-0.2969623169342356
Metropolitan (High Risk),Beverages & Additions,3.5356511490866236,0.6656603035244308,-2.8699908455621927
Metropolitan (High Risk),Fats (Butter),2.357100766057749,1.911019445703116,-0.4460813203546332
Metropolitan (High Risk),Oils (Plant-based),2.357100766057749,2.6986228521260704,0.34152208606832124
Metropolitan (High Risk),Condiments,1.5910430170889804,0.6010432785651898,-0.9899997385237906
Mediterranean Diet,Red Meat,2.239245727754861,19.351161616843513,17.11191588908865
Mediterranean Diet,Poultry,1.1785503830288746,1.8304647582049982,0.6519143751761236
Mediterranean Diet,Dairy (Milk & Milkproducts),11.785503830288745,11.768397347546896,-0.01710648274184834
Mediterranean Diet,Cheese & Eggs,2.828520919269299,4.861403926316364,2.032883007047065
Mediterranean Diet,Fish,2.0624631703005303,4.537497590065702,2.475034419765172
Mediterranean Diet,Plant Protein,5.892751915144372,5.632759347184891,-0.25999256795948167
Mediterranean Diet,Staples,30.347672362993517,18.284672855195808,-12.06299950779771
Mediterranean Diet,Rice,2.6517383618149677,2.786851470771781,0.1351131089568134
Mediterranean Diet,Veg & Fruit,30.642309958750737,18.502823847310516,-12.13948611144022
Mediterranean Diet,Ultra-Processed,2.946375957572186,4.942264735432718,1.9958887778605319
Mediterranean Diet,Soups,1.7678255745433118,2.0296597187509295,0.26183414420761775
Mediterranean Diet,Beverages & Additions,2.53388332351208,0.8393407623646882,-1.6945425611473919
Mediterranean Diet,Fats (Butter),0.5303476723629935,0.6412971262682967,0.1109494539053032
Mediterranean Diet,Oils (Plant-based),1.7678255745433118,3.499413308191258,1.7315877336479462
Mediterranean Diet,Condiments,0.8249852681202121,0.4919915895516303,-0.3329936785685818
